RouteBillID,billNo,date,branch,customer,totalFreight,ExtraFC,ExtraOverload,ExtraStation,TollTax,Commission,localFreight,Detention,Closed,remark,DueDate,EmployeeID,LastEdited,Type,BillType,RTO,FreightPart,Discount,ServiceTax,total,grandTotal,cgst,cgstPercent,sgst,sgstPercent
16178,190,2023-01-02 14:13:24.000,3,5258,12620,0,0,0,0,0,0,0,0,,2023-01-17 14:13:24.000,8,NULL,1,1,0,0,0,0,12620,0,0,0,0,0
16179,191,2023-01-02 15:43:55.000,3,5417,49948,0,0,0,0,0,0,0,0,,2023-01-17 15:43:55.000,8,NULL,1,1,0,0,0,0,49948,0,0,0,0,0
16180,192,2023-01-02 13:31:55.000,3,9990,1065,0,0,0,0,0,0,0,0,,2023-01-17 13:31:55.000,8,NULL,1,1,0,0,0,0,1065,0,0,0,0,0
16181,193,2023-01-02 13:35:32.000,3,8020,24048,0,0,0,0,0,0,0,0,,2023-01-17 13:35:32.000,8,NULL,1,1,0,0,0,0,24048,0,0,0,0,0
16182,194,2023-01-02 13:37:21.000,3,20477,10840,0,0,0,0,0,0,0,0,,2023-01-17 13:37:21.000,8,NULL,1,1,0,0,0,0,10840,0,0,0,0,0
16183,195,2023-01-02 15:04:51.000,3,42224,54371,0,0,0,0,0,0,0,0,,2023-01-17 15:04:51.000,8,NULL,1,1,0,0,0,0,54371,0,0,0,0,0
16184,196,2023-01-02 13:45:12.000,3,8087,3280,0,0,0,0,0,0,0,0,,2023-01-17 13:45:12.000,8,NULL,1,1,0,0,0,0,3280,0,0,0,0,0
16185,197,2023-01-02 13:48:18.000,3,8345,4200,0,0,0,0,0,0,0,0,,2023-01-17 13:48:18.000,8,NULL,1,1,0,0,0,0,4200,0,0,0,0,0
16186,198,2023-01-02 14:03:58.000,3,2877,19958,0,0,0,0,0,0,0,0,,2023-01-17 14:03:58.000,8,NULL,1,1,0,0,0,0,19958,0,0,0,0,0
16187,199,2023-01-02 17:22:15.000,3,9779,6240,0,0,0,0,0,0,0,0,,2023-01-17 17:22:15.000,8,NULL,1,1,0,0,0,0,6240,0,0,0,0,0
16188,200,2023-01-02 14:01:44.000,3,18621,9350,0,0,0,0,0,0,0,0,,2023-01-17 14:01:44.000,8,NULL,1,1,0,0,0,0,9350,0,0,0,0,0
16189,201,2023-01-02 14:19:40.000,3,140,13620,0,0,0,0,0,0,0,0,,2023-01-17 14:19:40.000,8,NULL,1,1,0,0,0,0,13620,0,0,0,0,0
16190,599,2023-01-02 14:23:30.000,1,1218,20290,0,0,0,0,0,0,0,0,,2023-01-17 14:23:30.000,5,NULL,1,1,0,0,0,0,20290,0,0,0,0,0
16191,202,2023-01-02 15:20:31.000,3,8103,7080,0,0,0,0,0,0,0,0,,2023-01-17 15:20:31.000,8,NULL,1,1,0,0,0,0,7080,0,0,0,0,0
16192,203,2023-01-02 14:34:02.000,3,42571,6045,0,0,0,0,0,0,0,0,,2023-01-17 14:34:02.000,8,NULL,1,1,0,0,0,0,6045,0,0,0,0,0
16193,204,2023-01-02 14:36:19.000,3,36437,1610,0,0,0,0,0,0,0,0,,2023-01-17 14:36:19.000,8,NULL,1,1,0,0,0,0,1610,0,0,0,0,0
16194,205,2023-01-02 14:57:43.000,3,24096,8090,0,0,0,0,0,0,0,0,,2023-01-17 14:57:43.000,8,NULL,1,1,0,0,0,0,8090,0,0,0,0,0
16195,206,2023-01-02 16:11:07.000,3,20027,45836,0,0,0,0,0,0,0,0,,2023-01-17 16:11:07.000,8,NULL,1,1,0,0,0,0,45836,0,0,0,0,0
16196,207,2023-01-02 14:47:27.000,3,153,11185,0,0,0,0,0,0,0,0,,2023-01-17 14:47:27.000,8,NULL,1,1,0,0,0,0,11185,0,0,0,0,0
16197,208,2023-01-02 16:24:41.000,3,16469,39085,0,0,0,0,0,0,0,0,,2023-01-17 16:24:41.000,8,NULL,1,1,0,0,0,0,39085,0,0,0,0,0
16198,600,2023-01-03 16:01:20.000,1,2603,41560,0,0,0,0,0,0,0,0,,2023-01-18 16:01:20.000,5,NULL,1,1,0,0,0,0,41560,0,0,0,0,0
16199,601,2023-01-03 15:42:18.000,1,1387,59920,0,0,0,0,0,0,0,0,,2023-01-18 15:42:18.000,5,NULL,1,1,0,0,0,0,59920,0,0,0,0,0
16200,602,2023-01-03 15:59:40.000,1,1388,28900,0,0,0,0,0,0,0,0,,2023-01-18 15:59:40.000,5,NULL,1,1,0,0,0,0,28900,0,0,0,0,0
16201,603,2023-01-03 16:03:30.000,1,105,8300,0,0,0,0,0,0,0,0,,2023-01-18 16:03:30.000,5,NULL,1,1,0,0,0,0,8300,0,0,0,0,0
16202,604,2023-01-03 16:06:22.000,1,14840,4705,0,0,0,0,0,0,0,0,,2023-01-18 16:06:22.000,5,NULL,1,1,0,0,0,0,4705,0,0,0,0,0
16203,605,2023-01-03 13:01:34.000,1,2856,19310,0,0,0,0,0,0,0,0,,2023-01-18 13:01:34.000,5,NULL,1,1,0,0,0,0,19310,0,0,0,0,0
16204,606,2023-01-03 16:23:24.000,1,7779,14070,0,0,0,0,0,0,0,0,,2023-01-18 16:23:24.000,5,NULL,1,1,0,0,0,0,14070,0,0,0,0,0
16205,607,2023-01-03 13:02:40.000,1,43149,91929,0,0,0,0,0,0,0,0,,2023-01-18 13:02:40.000,5,NULL,1,1,0,0,0,0,91929,0,0,0,0,0
16206,608,2023-01-03 16:43:35.000,1,6750,29887,0,0,0,0,0,0,0,0,,2023-01-18 16:43:35.000,5,NULL,1,1,0,0,0,0,29887,0,0,0,0,0
16207,609,2023-01-03 16:49:14.000,1,1230,19950,0,0,0,0,0,0,0,0,,2023-01-18 16:49:14.000,5,NULL,1,1,0,0,0,0,19950,0,0,0,0,0
16208,610,2023-01-03 16:54:47.000,1,36600,24700,0,0,0,0,0,0,0,0,,2023-01-18 16:54:47.000,5,NULL,1,1,0,0,0,0,24700,0,0,0,0,0
16209,611,2023-01-03 16:58:09.000,1,1187,13095,0,0,0,0,0,0,0,0,,2023-01-18 16:58:09.000,5,NULL,1,1,0,0,0,0,13095,0,0,0,0,0
16210,612,2023-01-03 17:00:17.000,1,36626,12420,0,0,0,0,0,0,0,0,,2023-01-18 17:00:17.000,5,NULL,1,1,0,0,0,0,12420,0,0,0,0,0
16211,613,2023-01-03 12:42:27.000,1,5623,6240,0,0,0,0,0,0,0,0,,2023-01-18 12:42:27.000,6,NULL,1,1,0,0,0,0,6240,0,0,0,0,0
16212,614,2023-01-03 12:41:15.000,1,37363,6640,0,0,0,0,0,0,0,0,,2023-01-18 12:41:15.000,6,NULL,1,1,0,0,0,0,6640,0,0,0,0,0
16213,615,2023-01-03 12:40:41.000,1,16392,5790,0,0,0,0,0,0,0,0,,2023-01-18 12:40:41.000,6,NULL,1,1,0,0,0,0,5790,0,0,0,0,0
16214,616,2023-01-03 12:39:45.000,1,11445,2590,0,0,0,0,0,0,0,0,,2023-01-18 12:39:45.000,6,NULL,1,1,0,0,0,0,2590,0,0,0,0,0
16215,617,2023-01-03 17:25:08.000,1,14932,26690,0,0,0,0,0,0,0,0,,2023-01-18 17:25:08.000,5,NULL,1,1,0,0,0,0,26690,0,0,0,0,0
16216,618,2023-01-03 17:41:01.000,1,2809,11876,0,0,0,0,0,0,0,0,,2023-01-18 17:41:01.000,5,NULL,1,1,0,0,0,0,11876,0,0,0,0,0
16217,619,2023-01-03 17:45:50.000,1,13190,12340,0,0,0,0,0,0,0,0,,2023-01-18 17:45:50.000,5,NULL,1,1,0,0,0,0,12340,0,0,0,0,0
16218,620,2023-01-03 17:48:33.000,1,7830,14210,0,0,0,0,0,0,0,0,,2023-01-18 17:48:33.000,5,NULL,1,1,0,0,0,0,14210,0,0,0,0,0
16219,621,2022-12-31 16:36:32.000,1,30974,10240,0,0,0,0,0,0,0,0,,2023-01-19 16:36:32.000,5,NULL,1,1,0,0,0,0,10240,0,0,0,0,0
16220,622,2023-01-04 13:30:44.000,1,1321,1220,0,0,0,0,0,0,0,0,,2023-01-19 13:30:44.000,5,NULL,1,1,0,0,0,0,1220,0,0,0,0,0
16221,623,2023-01-04 13:34:49.000,1,130,1780,0,0,0,0,0,0,0,0,,2023-01-19 13:34:49.000,5,NULL,1,1,0,0,0,0,1780,0,0,0,0,0
16222,624,2023-01-04 13:37:39.000,1,7856,8780,0,0,0,0,0,0,0,0,,2023-01-19 13:37:39.000,5,NULL,1,1,0,0,0,0,8780,0,0,0,0,0
16223,625,2023-01-04 14:21:05.000,1,1357,2215,0,0,0,0,0,0,0,0,,2023-01-19 14:21:05.000,5,NULL,1,1,0,0,0,0,2215,0,0,0,0,0
16224,626,2023-01-04 14:22:47.000,1,2951,8215,0,0,0,0,0,0,0,0,,2023-01-19 14:22:47.000,5,NULL,1,1,0,0,0,0,8215,0,0,0,0,0
16225,627,2023-01-04 14:41:24.000,1,6724,134437,0,0,0,0,0,0,0,0,,2023-01-19 14:41:24.000,5,NULL,1,1,0,0,0,0,134437,0,0,0,0,0
16226,628,2023-01-04 14:30:25.000,1,14901,5290,0,0,0,0,0,0,0,0,,2023-01-19 14:30:25.000,5,NULL,1,1,0,0,0,0,5290,0,0,0,0,0
16227,629,2023-01-04 14:36:54.000,1,5346,23502,0,0,0,0,0,0,0,0,,2023-01-19 14:36:54.000,5,NULL,1,1,0,0,0,0,23502,0,0,0,0,0
16228,630,2023-01-04 14:43:21.000,1,1289,45060,0,0,0,0,0,0,0,0,,2023-01-19 14:43:21.000,5,NULL,1,1,0,0,0,0,45060,0,0,0,0,0
16229,631,2023-01-04 14:47:59.000,1,2699,2500,0,0,0,0,0,0,0,0,,2023-01-19 14:47:59.000,5,NULL,1,1,0,0,0,0,2500,0,0,0,0,0
16230,632,2023-01-04 14:57:04.000,1,1284,12128,0,0,0,0,0,0,0,0,,2023-01-19 14:57:04.000,5,NULL,1,1,0,0,0,0,12128,0,0,0,0,0
16231,633,2023-01-04 14:59:38.000,1,1173,6650,0,0,0,0,0,0,0,0,,2023-01-19 14:59:38.000,5,NULL,1,1,0,0,0,0,6650,0,0,0,0,0
16232,634,2023-01-04 15:05:28.000,1,8019,4687,0,0,0,0,0,0,0,0,,2023-01-19 15:05:28.000,5,NULL,1,1,0,0,0,0,4687,0,0,0,0,0
16233,635,2023-01-04 15:08:36.000,1,2808,280,0,0,0,0,0,0,0,0,,2023-01-19 15:08:36.000,5,NULL,1,1,0,0,0,0,280,0,0,0,0,0
16234,636,2023-01-04 15:10:50.000,1,29938,1960,0,0,0,0,0,0,0,0,,2023-01-19 15:10:50.000,5,NULL,1,1,0,0,0,0,1960,0,0,0,0,0
16235,637,2023-01-04 15:16:20.000,1,150,2835,0,0,0,0,0,0,0,0,,2023-01-19 15:16:20.000,5,NULL,1,1,0,0,0,0,2835,0,0,0,0,0
16236,638,2023-01-04 15:18:50.000,1,2688,710,0,0,0,0,0,0,0,0,,2023-01-19 15:18:50.000,5,NULL,1,1,0,0,0,0,710,0,0,0,0,0
16237,639,2023-01-04 15:22:15.000,1,47741,1160,0,0,0,0,0,0,0,0,,2023-01-19 15:22:15.000,5,NULL,1,1,0,0,0,0,1160,0,0,0,0,0
16238,640,2023-01-04 15:23:26.000,1,39201,1440,0,0,0,0,0,0,0,0,,2023-01-19 15:23:26.000,5,NULL,1,1,0,0,0,0,1440,0,0,0,0,0
16239,641,2023-01-04 15:25:25.000,1,48064,320,0,0,0,0,0,0,0,0,,2023-01-19 15:25:25.000,5,NULL,1,1,0,0,0,0,320,0,0,0,0,0
16240,642,2023-01-04 15:26:40.000,1,2962,1430,0,0,0,0,0,0,0,0,,2023-01-19 15:26:40.000,5,NULL,1,1,0,0,0,0,1430,0,0,0,0,0
16241,643,2023-01-04 15:28:06.000,1,2957,5310,0,0,0,0,0,0,0,0,,2023-01-19 15:28:06.000,5,NULL,1,1,0,0,0,0,5310,0,0,0,0,0
16242,644,2023-01-04 15:28:42.000,1,5640,55,0,0,0,0,0,0,0,0,,2023-01-19 15:28:42.000,5,NULL,1,1,0,0,0,0,55,0,0,0,0,0
16243,645,2023-01-04 15:29:58.000,1,8867,1634,0,0,0,0,0,0,0,0,,2023-01-19 15:29:58.000,5,NULL,1,1,0,0,0,0,1634,0,0,0,0,0
16244,646,2023-01-04 15:30:49.000,1,1245,20521,0,0,0,0,0,0,0,0,,2023-01-19 15:30:49.000,5,NULL,1,1,0,0,0,0,20521,0,0,0,0,0
16245,647,2023-01-04 15:30:59.000,1,2820,2526,0,0,0,0,0,0,0,0,,2023-01-19 15:30:59.000,5,NULL,1,1,0,0,0,0,2526,0,0,0,0,0
16246,648,2023-01-04 15:33:02.000,1,147,5750,0,0,0,0,0,0,0,0,,2023-01-19 15:33:02.000,5,NULL,1,1,0,0,0,0,5750,0,0,0,0,0
16247,649,2023-01-04 15:33:11.000,1,1183,5005,0,0,0,0,0,0,0,0,,2023-01-19 15:33:11.000,5,NULL,1,1,0,0,0,0,5005,0,0,0,0,0
16248,650,2023-01-04 15:35:05.000,1,23862,10615,0,0,0,0,0,0,0,0,,2023-01-19 15:35:05.000,5,NULL,1,1,0,0,0,0,10615,0,0,0,0,0
16249,651,2023-01-04 15:36:06.000,1,41885,1390,0,0,0,0,0,0,0,0,,2023-01-19 15:36:06.000,5,NULL,1,1,0,0,0,0,1390,0,0,0,0,0
16250,652,2023-01-04 15:36:47.000,1,34124,1430,0,0,0,0,0,0,0,0,,2023-01-19 15:36:47.000,5,NULL,1,1,0,0,0,0,1430,0,0,0,0,0
16251,653,2023-01-04 15:37:17.000,1,8159,770,0,0,0,0,0,0,0,0,,2023-01-19 15:37:17.000,5,NULL,1,1,0,0,0,0,770,0,0,0,0,0
16252,654,2023-01-04 15:38:05.000,1,6730,4735,0,0,0,0,0,0,0,0,,2023-01-19 15:38:05.000,5,NULL,1,1,0,0,0,0,4735,0,0,0,0,0
16253,655,2023-01-04 15:41:13.000,1,1394,32005,0,0,0,0,0,0,0,0,,2023-01-19 15:41:13.000,5,NULL,1,1,0,0,0,0,32005,0,0,0,0,0
16254,656,2023-01-04 15:42:39.000,1,5449,1870,0,0,0,0,0,0,0,0,,2023-01-19 15:42:39.000,5,NULL,1,1,0,0,0,0,1870,0,0,0,0,0
16255,657,2023-01-04 15:43:52.000,1,45050,410,0,0,0,0,0,0,0,0,,2023-01-19 15:43:52.000,5,NULL,1,1,0,0,0,0,410,0,0,0,0,0
16256,658,2023-01-04 15:44:43.000,1,7831,850,0,0,0,0,0,0,0,0,,2023-01-19 15:44:43.000,5,NULL,1,1,0,0,0,0,850,0,0,0,0,0
16257,659,2023-01-04 16:34:45.000,1,19897,12710,0,0,0,0,0,0,0,0,,2023-01-19 16:34:45.000,7,NULL,1,1,0,0,0,0,12710,0,0,0,0,0
16258,660,2023-01-04 15:46:24.000,1,5523,2435,0,0,0,0,0,0,0,0,,2023-01-19 15:46:24.000,5,NULL,1,1,0,0,0,0,2435,0,0,0,0,0
16259,661,2023-01-04 15:46:55.000,1,1279,17160,0,0,0,0,0,0,0,0,,2023-01-19 15:46:55.000,5,NULL,1,1,0,0,0,0,17160,0,0,0,0,0
16260,662,2023-01-04 15:49:56.000,1,5245,15048,0,0,0,0,0,0,0,0,,2023-01-19 15:49:56.000,5,NULL,1,1,0,0,0,0,15048,0,0,0,0,0
16261,663,2023-01-04 15:56:20.000,1,113,93535,0,0,0,0,0,0,0,0,,2023-01-19 15:56:20.000,5,NULL,1,1,0,0,0,0,93535,0,0,0,0,0
16262,664,2023-01-04 15:56:28.000,1,15186,49242,0,0,0,0,0,0,0,0,,2023-01-19 15:56:28.000,5,NULL,1,1,0,0,0,0,49242,0,0,0,0,0
16263,665,2023-01-05 18:22:12.000,1,111,111068,0,0,0,0,0,0,0,0,,2023-01-20 18:22:12.000,2,NULL,1,1,0,0,0,0,111068,0,0,0,0,0
16264,666,2023-01-06 21:05:19.000,1,1309,85034,0,0,0,0,0,0,0,0,,2023-01-21 21:05:19.000,5,NULL,1,1,0,0,0,0,85034,0,0,0,0,0
16265,667,2023-01-12 21:29:50.000,1,1241,15000,0,0,0,0,0,0,0,0,,2023-01-27 21:29:50.000,5,NULL,1,1,0,0,0,0,15000,0,0,0,0,0
16266,668,2023-01-21 12:47:43.000,1,1241,78342,0,0,0,0,0,0,0,0,,2023-02-05 12:47:43.000,6,NULL,1,1,0,0,0,0,78342,0,0,0,0,0
16267,209,2023-01-30 14:12:36.000,3,8030,120364,0,0,0,0,0,0,0,0,,2023-02-14 14:12:36.000,8,NULL,1,1,0,0,0,0,120364,0,0,0,0,0
16269,669,2023-02-01 07:36:54.000,1,1218,25950,0,0,0,0,0,0,0,0,,2023-02-17 07:36:54.000,7,NULL,1,1,0,0,0,0,25950,0,0,0,0,0
16270,670,2023-02-02 13:51:14.000,1,2856,14260,0,0,0,0,0,0,0,0,,2023-02-17 13:51:14.000,5,NULL,1,1,0,0,0,0,14260,0,0,0,0,0
16271,671,2023-02-03 16:28:56.000,1,2603,34040,0,0,0,0,0,0,0,0,,2023-02-18 16:28:56.000,5,NULL,1,1,0,0,0,0,34040,0,0,0,0,0
16272,672,2023-02-03 10:52:07.000,1,1387,61855,0,0,0,0,0,0,0,0,,2023-02-18 10:52:07.000,6,NULL,1,1,0,0,0,0,61855,0,0,0,0,0
16273,673,2023-02-03 10:48:37.000,1,1388,33760,0,0,0,0,0,0,0,0,,2023-02-18 10:48:37.000,6,NULL,1,1,0,0,0,0,33760,0,0,0,0,0
16274,674,2023-02-03 16:34:25.000,1,105,6500,0,0,0,0,0,0,0,0,,2023-02-18 16:34:25.000,5,NULL,1,1,0,0,0,0,6500,0,0,0,0,0
16275,675,2023-02-03 16:35:44.000,1,14840,8345,0,0,0,0,0,0,0,0,,2023-02-18 16:35:44.000,5,NULL,1,1,0,0,0,0,8345,0,0,0,0,0
16276,676,2023-02-03 16:37:55.000,1,7779,10210,0,0,0,0,0,0,0,0,,2023-02-18 16:37:55.000,5,NULL,1,1,0,0,0,0,10210,0,0,0,0,0
16277,677,2023-02-03 14:25:22.000,1,6750,28643,0,0,0,0,0,0,0,0,,2023-02-18 14:25:22.000,5,NULL,1,1,0,0,0,0,28643,0,0,0,0,0
16278,678,2023-02-03 16:43:49.000,1,1230,19200,0,0,0,0,0,0,0,0,,2023-02-18 16:43:49.000,5,NULL,1,1,0,0,0,0,19200,0,0,0,0,0
16279,679,2023-02-03 16:57:20.000,1,36600,17820,0,0,0,0,0,0,0,0,,2023-02-18 16:57:20.000,5,NULL,1,1,0,0,0,0,17820,0,0,0,0,0
16280,680,2023-02-03 17:08:07.000,1,1187,17490,0,0,0,0,0,0,0,0,,2023-02-18 17:08:07.000,5,NULL,1,1,0,0,0,0,17490,0,0,0,0,0
16281,681,2023-02-03 17:10:23.000,1,36626,11250,0,0,0,0,0,0,0,0,,2023-02-18 17:10:23.000,5,NULL,1,1,0,0,0,0,11250,0,0,0,0,0
16282,682,2023-02-03 12:08:31.000,1,5623,5280,0,0,0,0,0,0,0,0,,2023-02-18 12:08:31.000,5,NULL,1,1,0,0,0,0,5280,0,0,0,0,0
16283,683,2023-02-03 12:09:28.000,1,37363,6590,0,0,0,0,0,0,0,0,,2023-02-18 12:09:28.000,5,NULL,1,1,0,0,0,0,6590,0,0,0,0,0
16284,684,2023-02-03 12:10:23.000,1,16392,8340,0,0,0,0,0,0,0,0,,2023-02-18 12:10:23.000,5,NULL,1,1,0,0,0,0,8340,0,0,0,0,0
16285,685,2023-02-03 12:25:33.000,1,11445,1030,0,0,0,0,0,0,0,0,,2023-02-18 12:25:33.000,6,NULL,1,1,0,0,0,0,1030,0,0,0,0,0
16286,686,2023-02-03 17:32:34.000,1,14932,9060,0,0,0,0,0,0,0,0,,2023-02-18 17:32:34.000,5,NULL,1,1,0,0,0,0,9060,0,0,0,0,0
16287,687,2023-02-04 15:20:18.000,1,2809,8557,0,0,0,0,0,0,0,0,,2023-02-19 15:20:18.000,5,NULL,1,1,0,0,0,0,8557,0,0,0,0,0
16288,688,2023-02-04 15:21:56.000,1,13190,12110,0,0,0,0,0,0,0,0,,2023-02-19 15:21:56.000,5,NULL,1,1,0,0,0,0,12110,0,0,0,0,0
16289,689,2023-02-04 15:33:34.000,1,7830,8110,0,0,0,0,0,0,0,0,,2023-02-19 15:33:34.000,5,NULL,1,1,0,0,0,0,8110,0,0,0,0,0
16290,690,2023-02-04 15:43:35.000,1,1321,605,0,0,0,0,0,0,0,0,,2023-02-19 15:43:35.000,5,NULL,1,1,0,0,0,0,605,0,0,0,0,0
16291,691,2023-02-04 15:56:06.000,1,130,480,0,0,0,0,0,0,0,0,,2023-02-19 15:56:06.000,5,NULL,1,1,0,0,0,0,480,0,0,0,0,0
16292,692,2023-02-04 16:03:26.000,1,7856,10060,0,0,0,0,0,0,0,0,,2023-02-19 16:03:26.000,5,NULL,1,1,0,0,0,0,10060,0,0,0,0,0
16293,693,2023-02-04 16:05:15.000,1,1357,2495,0,0,0,0,0,0,0,0,,2023-02-19 16:05:15.000,5,NULL,1,1,0,0,0,0,2495,0,0,0,0,0
16294,694,2023-02-04 16:06:53.000,1,2951,4585,0,0,0,0,0,0,0,0,,2023-02-19 16:06:53.000,5,NULL,1,1,0,0,0,0,4585,0,0,0,0,0
16295,695,2023-02-04 16:52:47.000,1,6724,36225,0,0,0,0,0,0,0,0,,2023-02-19 16:52:47.000,5,NULL,1,1,0,0,0,0,36225,0,0,0,0,0
16296,696,2023-02-04 16:13:24.000,1,14901,4145,0,0,0,0,0,0,0,0,,2023-02-19 16:13:24.000,5,NULL,1,1,0,0,0,0,4145,0,0,0,0,0
16297,697,2023-02-04 16:15:57.000,1,5346,17408,0,0,0,0,0,0,0,0,,2023-02-19 16:15:57.000,5,NULL,1,1,0,0,0,0,17408,0,0,0,0,0
16298,698,2023-02-04 16:20:55.000,1,1289,37780,0,0,0,0,0,0,0,0,,2023-02-19 16:20:55.000,5,NULL,1,1,0,0,0,0,37780,0,0,0,0,0
16300,699,2023-02-04 16:24:52.000,1,2699,3240,0,0,0,0,0,0,0,0,,2023-02-19 16:24:52.000,5,NULL,1,1,0,0,0,0,3240,0,0,0,0,0
16301,700,2023-02-04 14:31:22.000,1,1284,10755,0,0,0,0,0,0,0,0,,2023-02-19 14:31:22.000,6,NULL,1,1,0,0,0,0,10755,0,0,0,0,0
16302,701,2023-02-04 16:29:42.000,1,1173,6535,0,0,0,0,0,0,0,0,,2023-02-19 16:29:42.000,5,NULL,1,1,0,0,0,0,6535,0,0,0,0,0
16303,702,2023-02-04 16:33:58.000,1,8019,3308,0,0,0,0,0,0,0,0,,2023-02-19 16:33:58.000,5,NULL,1,1,0,0,0,0,3308,0,0,0,0,0
16304,703,2023-02-04 16:43:10.000,1,2808,460,0,0,0,0,0,0,0,0,,2023-02-19 16:43:10.000,5,NULL,1,1,0,0,0,0,460,0,0,0,0,0
16305,704,2023-02-04 16:44:38.000,1,29938,850,0,0,0,0,0,0,0,0,,2023-02-19 16:44:38.000,5,NULL,1,1,0,0,0,0,850,0,0,0,0,0
16306,705,2023-02-04 16:46:24.000,1,150,2395,0,0,0,0,0,0,0,0,,2023-02-19 16:46:24.000,5,NULL,1,1,0,0,0,0,2395,0,0,0,0,0
16307,706,2023-02-04 16:48:01.000,1,5523,2540,0,0,0,0,0,0,0,0,,2023-02-19 16:48:01.000,5,NULL,1,1,0,0,0,0,2540,0,0,0,0,0
16308,707,2023-02-04 16:50:00.000,1,2688,710,0,0,0,0,0,0,0,0,,2023-02-19 16:50:00.000,5,NULL,1,1,0,0,0,0,710,0,0,0,0,0
16309,708,2023-02-04 16:54:41.000,1,47741,590,0,0,0,0,0,0,0,0,,2023-02-19 16:54:41.000,5,NULL,1,1,0,0,0,0,590,0,0,0,0,0
16310,709,2023-02-04 16:55:57.000,1,39201,3090,0,0,0,0,0,0,0,0,,2023-02-19 16:55:57.000,5,NULL,1,1,0,0,0,0,3090,0,0,0,0,0
16311,710,2023-02-04 16:57:13.000,1,47818,2830,0,0,0,0,0,0,0,0,,2023-02-19 16:57:13.000,5,NULL,1,1,0,0,0,0,2830,0,0,0,0,0
16312,711,2023-02-04 16:58:52.000,1,48064,990,0,0,0,0,0,0,0,0,,2023-02-19 16:58:52.000,5,NULL,1,1,0,0,0,0,990,0,0,0,0,0
16313,712,2023-02-04 17:00:42.000,1,2962,1940,0,0,0,0,0,0,0,0,,2023-02-19 17:00:42.000,5,NULL,1,1,0,0,0,0,1940,0,0,0,0,0
16314,713,2023-02-04 17:05:13.000,1,2957,4490,0,0,0,0,0,0,0,0,,2023-02-19 17:05:13.000,5,NULL,1,1,0,0,0,0,4490,0,0,0,0,0
16315,714,2023-02-04 17:11:01.000,1,5640,175,0,0,0,0,0,0,0,0,,2023-02-19 17:11:01.000,5,NULL,1,1,0,0,0,0,175,0,0,0,0,0
16316,715,2023-02-04 17:12:17.000,1,8867,2444,0,0,0,0,0,0,0,0,,2023-02-19 17:12:17.000,5,NULL,1,1,0,0,0,0,2444,0,0,0,0,0
16317,716,2023-02-04 17:53:51.000,1,1245,25989,0,0,0,0,0,0,0,0,,2023-02-19 17:53:51.000,7,NULL,1,1,0,0,0,0,25989,0,0,0,0,0
16318,717,2023-02-04 17:15:35.000,1,1183,6127,0,0,0,0,0,0,0,0,,2023-02-19 17:15:35.000,5,NULL,1,1,0,0,0,0,6127,0,0,0,0,0
16319,718,2023-02-04 17:16:54.000,1,2820,94,0,0,0,0,0,0,0,0,,2023-02-19 17:16:54.000,5,NULL,1,1,0,0,0,0,94,0,0,0,0,0
16320,719,2023-02-04 17:18:32.000,1,147,2550,0,0,0,0,0,0,0,0,,2023-02-19 17:18:32.000,5,NULL,1,1,0,0,0,0,2550,0,0,0,0,0
16321,720,2023-02-04 17:20:30.000,1,23862,13680,0,0,0,0,0,0,0,0,,2023-02-19 17:20:30.000,5,NULL,1,1,0,0,0,0,13680,0,0,0,0,0
16322,721,2023-02-04 17:21:32.000,1,41885,170,0,0,0,0,0,0,0,0,,2023-02-19 17:21:32.000,5,NULL,1,1,0,0,0,0,170,0,0,0,0,0
16323,722,2023-02-04 17:22:16.000,1,34124,1350,0,0,0,0,0,0,0,0,,2023-02-19 17:22:16.000,5,NULL,1,1,0,0,0,0,1350,0,0,0,0,0
16324,723,2023-02-04 17:22:58.000,1,8159,1330,0,0,0,0,0,0,0,0,,2023-02-19 17:22:58.000,5,NULL,1,1,0,0,0,0,1330,0,0,0,0,0
16325,724,2023-02-04 17:23:51.000,1,6730,6625,0,0,0,0,0,0,0,0,,2023-02-19 17:23:51.000,5,NULL,1,1,0,0,0,0,6625,0,0,0,0,0
16326,725,2023-02-04 17:25:24.000,1,1394,26499,0,0,0,0,0,0,0,0,,2023-02-19 17:25:24.000,5,NULL,1,1,0,0,0,0,26499,0,0,0,0,0
16327,726,2023-02-04 17:31:38.000,1,45050,330,0,0,0,0,0,0,0,0,,2023-02-19 17:31:38.000,5,NULL,1,1,0,0,0,0,330,0,0,0,0,0
16328,727,2023-02-04 17:33:20.000,1,19897,7290,0,0,0,0,0,0,0,0,,2023-02-19 17:33:20.000,5,NULL,1,1,0,0,0,0,7290,0,0,0,0,0
16329,728,2023-02-04 17:42:10.000,1,1279,10730,0,0,0,0,0,0,0,0,,2023-02-19 17:42:10.000,5,NULL,1,1,0,0,0,0,10730,0,0,0,0,0
16330,729,2023-02-04 17:43:36.000,1,5245,9158,0,0,0,0,0,0,0,0,,2023-02-19 17:43:36.000,5,NULL,1,1,0,0,0,0,9158,0,0,0,0,0
16331,730,2023-02-04 17:47:13.000,1,113,61050,0,0,0,0,0,0,0,0,,2023-02-19 17:47:13.000,5,NULL,1,1,0,0,0,0,61050,0,0,0,0,0
